artifact;repository
androidx.lifecycle:lifecycle-runtime-tvosx64;unknown
androidx.lifecycle:lifecycle-viewmodel-linuxarm64;unknown
androidx.lifecycle:lifecycle-viewmodel-savedstate-linuxarm64;unknown
androidx.lifecycle:lifecycle-viewmodel-tvossimulatorarm64;unknown
androidx.lifecycle:lifecycle-viewmodel-wasm-js;unknown
androidx.lifecycle:lifecycle-viewmodel-watchosx64;unknown
androidx.savedstate:savedstate-compose-linuxx64;unknown
androidx.savedstate:savedstate-compose-macosx64;unknown
androidx.savedstate:savedstate-compose-mingwx64;unknown
androidx.savedstate:savedstate-js;unknown
androidx.savedstate:savedstate-linuxarm64;unknown
androidx.savedstate:savedstate-macosarm64;unknown
androidx.savedstate:savedstate-tvosx64;unknown
androidx.window:window-core-tvosarm64;unknown
org.apache.wink:wink-common;unknown
androidx.collection:collection-tvosx64;unknown
androidx.lifecycle:lifecycle-runtime-compose-tvosarm64;unknown
androidx.lifecycle:lifecycle-runtime-compose-watchosx64;unknown
androidx.lifecycle:lifecycle-runtime-watchosarm64;unknown
androidx.lifecycle:lifecycle-viewmodel-savedstate-mingwx64;unknown
androidx.lifecycle:lifecycle-viewmodel-tvosx64;unknown
androidx.lifecycle:lifecycle-viewmodel-watchosarm32;unknown
androidx.navigation3:navigation3-runtime-iossimulatorarm64;unknown
androidx.navigationevent:navigationevent-compose-iossimulatorarm64;unknown
androidx.savedstate:savedstate-mingwx64;unknown
androidx.savedstate:savedstate-watchosarm32;unknown
androidx.savedstate:savedstate-watchossimulatorarm64;unknown
androidx.savedstate:savedstate-watchosx64;unknown
androidx.window:window-core-watchosarm32;unknown
androidx.window:window-core-watchosx64;unknown
androidx.lifecycle:lifecycle-common-tvosarm64;unknown
androidx.lifecycle:lifecycle-runtime-compose-iosarm64;unknown
androidx.lifecycle:lifecycle-viewmodel-mingwx64;unknown
androidx.lifecycle:lifecycle-viewmodel-savedstate-tvosx64;unknown
androidx.lifecycle:lifecycle-viewmodel-savedstate-watchosx64;unknown
androidx.lifecycle:lifecycle-viewmodel-tvosarm64;unknown
androidx.savedstate:savedstate-compose-watchosarm64;unknown
androidx.lifecycle:lifecycle-common-linuxx64;unknown
androidx.lifecycle:lifecycle-common-mingwx64;unknown
androidx.lifecycle:lifecycle-runtime-compose-tvosx64;unknown
androidx.lifecycle:lifecycle-runtime-linuxx64;unknown
androidx.lifecycle:lifecycle-runtime-tvosarm64;unknown
androidx.lifecycle:lifecycle-viewmodel-linuxx64;unknown
androidx.lifecycle:lifecycle-viewmodel-savedstate-linuxx64;unknown
androidx.lifecycle:lifecycle-viewmodel-savedstate-watchosarm64;unknown
androidx.lifecycle:lifecycle-viewmodel-watchossimulatorarm64;unknown
androidx.navigation3:navigation3-runtime-js;unknown
androidx.navigationevent:navigationevent-compose-js;unknown
androidx.savedstate:savedstate-compose-iosx64;unknown
androidx.savedstate:savedstate-compose-js;unknown
androidx.savedstate:savedstate-compose-tvossimulatorarm64;unknown
androidx.window:window-core-iosx64;unknown
androidx.window:window-core-linuxx64;unknown
androidx.lifecycle:lifecycle-runtime-compose-iossimulatorarm64;unknown
androidx.lifecycle:lifecycle-runtime-compose-iosx64;unknown
androidx.lifecycle:lifecycle-common-tvossimulatorarm64;unknown
androidx.lifecycle:lifecycle-runtime-mingwx64;unknown
androidx.lifecycle:lifecycle-runtime-compose-desktop;unknown
androidx.lifecycle:lifecycle-viewmodel-savedstate-wasm-js;unknown
androidx.navigation3:navigation3-runtime-iosx64;unknown
androidx.navigation3:navigation3-runtime-macosarm64;unknown
androidx.navigation3:navigation3-runtime-wasm-js;unknown
androidx.navigationevent:navigationevent-compose-iosx64;unknown
androidx.navigationevent:navigationevent-compose-wasm-js;unknown
androidx.savedstate:savedstate-compose-linuxarm64;unknown
androidx.lifecycle:lifecycle-viewmodel-watchosarm64;unknown
androidx.lifecycle:lifecycle-runtime-compose-js;unknown
androidx.navigation3:navigation3-runtime-macosx64;unknown
androidx.navigationevent:navigationevent-compose-macosarm64;unknown
androidx.navigationevent:navigationevent-compose-macosx64;unknown
androidx.lifecycle:lifecycle-viewmodel-savedstate-watchossimulatorarm64;unknown
org.jboss.resteasy:async-http-jbossweb;unknown
org.jboss.ws:jbossws-framework;unknown
org.jboss.ws:jbossws-jboss423x;unknown
org.jboss.ws:jbossws-jboss424x;unknown
org.jboss.ws:jbossws-jboss600x;unknown
org.jboss.ws:jbossws-jboss500x;unknown
org.jboss.ws.metro:jbossws-metro;unknown
org.jboss.ws:jbossws-jboss510;unknown
org.jboss.weld.archetypes:jboss-jsf-weld-servlet-webapp;unknown
org.jbpm.spec:jbpm-spec-api;unknown
org.jboss.ws:jbossws-jboss501;unknown
org.jbundle.util.webapp:jbundle-util-webapp-archetype-root;unknown
org.jbpm.spec:jbpm-spec-dialect-stp;unknown
org.jboss.ws:jbossws-jboss422;unknown
org.jboss.ws:jbossws-jboss423;unknown
org.jboss.ws:jbossws-jboss510x;unknown
org.jboss.ws:jbossws-jboss500;unknown
org.jboss.ws:jbossws-jboss500Beta4;unknown
org.jboss.ws:jbossws-jboss600M3;unknown
org.jboss.ws:jbossws-jboss600M4;unknown
org.jboss.ws:jbossws-jboss500CR2;unknown
org.jboss.ws:jbossws-jboss421;unknown
org.jboss.ws:jbossws-jboss600M2;unknown
org.jboss.ws:jbossws-jboss501CR1;unknown
org.jboss.resteasy:resteasy-spring-jetty;unknown
org.jboss.ws.projects:jaxws-httpserver-httpspi;unknown
org.jboss.qa.noe:noe-core-parent;unknown
org.jboss.wise:wise-integration;unknown
org.jboss.webbeans:jsr299-api;unknown
org.jboss.snowdrop:spring-boot-1.4-bom;unknown
org.jboss.ws:jbossws-jboss600M5;unknown
org.jboss.seam.xml:seam-xml-parent;unknown
org.jboss.spec:jboss-javaee_6.0_spec;unknown
org.jboss.ws:jbossws-jboss500CR1;unknown
org.jboss.spec:jboss-specs-parent;unknown
com.google.apis:google-api-services-tasks;unknown
com.yesmail:gwt-rolodex;unknown
org.jboss.integration:jboss-classloading-spi;unknown
org.jboss.microcontainer:jboss-microcontainer-osgi-api;unknown
org.jasig.openregistry:openregistry-api;unknown
org.javahg:javahg;unknown
org.jboss.microcontainer:jboss-deployers-spi;unknown
org.jasig.portal:pluto-taglib;unknown
org.java-gi:adw;unknown
org.jboss.maven.plugins.jbossas:maven-jboss-as-common;unknown
org.jboss.envers:jboss-envers;unknown
org.jboss.maven.surefire.modular:maven-surefire-common;unknown
net.sf.docbook:docbook;unknown
net.sf.squirrel-sql.thirdparty-non-maven:ostermiller-syntax;unknown
com.android.ddmlib:ddmlib;unknown
org.jaitools:jiffle;unknown
org.inthewaves.kotlin-signald:client-jvm;unknown
org.jacodb:jacodb-api;unknown
org.infodavid.commons:id-commons-scheduler;unknown
org.icefaces:just-ice;unknown
org.ifinalframework.javadoc:final-javadoc;unknown
org.icefaces.ace-themes:ace-dark-hive;unknown
org.huiche:huiche-sql-spring-boot-v4-starter;unknown
org.ifinal.finalframework.annotation:final-annotation;unknown
org.huiche:huiche-sql-dsl;unknown
org.icefaces:push-server;unknown
org.imajine.image:org-imajine-image-examples-customoperation;unknown
org.icefaces:icefaces-facelets;unknown
org.ietf:mimedir;unknown
org.ikasan:ikasan-console-war;unknown
org.icefaces.ace-themes:ace-overcast;unknown
org.imajine.image:org-imajine-image-examples-miscellaneous;unknown
org.imixs.workflow:org.imixs.workflow.manik.config;unknown
org.hisrc.jsonix:jsonix;unknown
org.hotswapagent:hotswap-agent-mybatis-plugin;unknown
org.hspconsortium.reference:hspc-reference-messaging;unknown
org.hisrc.hifaces20:hifaces20-demo-helloworld;unknown
org.gvnix:org.gvnix.flex.annotations;unknown
org.gwtproject.layout:gwt-layout;unknown
org.gwtproject.json:gwt-json;unknown
org.helenus:helenus;unknown
org.hedspc:org.hedspc.modules.main;unknown
org.gtk-kt:gtk-native;unknown
org.hawkular:hawkular-avail-creator;unknown
com.gradle:develocity-maven-extension;unknown
com.gradle:gradle-enterprise-maven-extension;unknown
net.sf.groovydice:groovydice;unknown
org.eclipse.scout.sdk.deps:org.eclipse.core.contenttype;unknown
org.gorpipe:gor-spark;unknown
org.graalvm.truffle:truffle-dsl-processor;unknown
org.graalvm.truffle:truffle-tck-common;unknown
org.glassfish.web:el;unknown
org.graceframework.profiles:web-plugin;unknown
org.glassfish.websocket:websocket;unknown
org.graalvm.truffle:truffle-nfi;unknown
org.glassfish.tyrus:websocket-sample-simplelife;unknown
org.graalvm.truffle:truffle-nfi-panama;unknown
org.gorpipe.gor:gor-gortools;unknown
org.graalvm.espresso:espresso-svm;unknown
org.gorpipe:gor-test;unknown
org.gowk.mcms:mcms-scheduler;unknown
org.gowk:gowk-7z;unknown
net.sf.mime-util:mime-util;unknown
org.codehaus.gant:gant_groovy1.6;unknown
org.codehaus.gant:gant_groovy1.7;unknown
org.glassfish.grizzly:grizzly-rcm;unknown
com.sun.grizzly:grizzly-http-utils;unknown
org.glassfish.main.packager:glassfish-common-l10n;unknown
com.sun.xml.bind:jaxb-extra-osgi;unknown
jakarta.nosql:jakarta.nosql-api;unknown
org.glassfish.corba:glassfish-corba-orbgeneric;unknown
org.geomajas:geomajas-al-parent;unknown
org.friendularity:org.friendularity.bundle.infra;unknown
org.fudaa.framework.fudaa:fudaa-common-courbe;unknown
org.geckoprojects.emf:org.gecko.emf.osgi.model.info.impl;unknown
org.geoserver:http;unknown
org.glassfish.docs.man:transaction-jta-manpage;unknown
org.friendularity:org.friendularity.bundle.xweb.xgra;unknown
org.geotoolkit:geotoolkit;unknown
org.glassfish.docs.man:manpages;unknown
org.fudaa.framework.fudaa:fudaa-common;unknown
org.fryske-akademy:graph2phon-service;unknown
org.fudaa.soft.fudaa-reflux:reflux-server;unknown
org.glassfish.findbugs:findbugs-logging-detectors;unknown
org.glassfish.docs-l10n.man-l10n:jts-manpage-l10n;unknown
org.glassfish.docs.man:web-cli-manpage;unknown
org.friendularity:org.friendularity.bundle.xweb.fustdb;unknown
org.geomajas.plugin:geomajas-layer-google-gwt;unknown
org.geomajas.plugin:geomajas-plugin-deskmanager-framework;unknown
org.fluentcodes.tools:xpect-jackson;unknown
org.fluttercode.knappsack:knappsack-archetype-parent;unknown
org.fosstrak.reader:reader-rp-proxy;unknown
org.fosstrak.fc:fc-webclient;unknown
org.eventopist:cellar;unknown
org.evolvis.bsi.kolab-ws:about;unknown
org.eweb4j:eweb4j-solidbase;unknown
org.faktorips.runtimejpa:faktorips-runtime-jpa;unknown
org.faktorips:org.faktorips.valuetypes;unknown
org.fanjr.simplify:simplify-rest-starter;unknown
org.everit.osgi.bundles:org.everit.osgi.bundles.net.sourceforge.jtds;unknown
org.fanjr.simplify:simplify-rest;unknown
org.evolvis.bsi:kolab-ws-service-stub;unknown
org.erasmusmc.data-mining.ontology:ontology-impl-skos;unknown
org.features-runner:features-runner-parent;unknown
org.everit.osgi.bundles:org.everit.osgi.bundles.javax.servlet.api;unknown
org.fdroid:core-android;unknown
org.evolvis.bsi.kolab-ws:ckdep;unknown
org.eximeebpms.bpm.tomcat:eximeebpms-tomcat-assembly;unknown
org.apache.axis2:axis2-wsdl2code-maven-plugin;unknown
org.elsfs.parent:elsfs-parent;unknown
org.eclipse.store:storage-restclient-app;unknown
org.eclipse.swtchart:org.eclipse.swtchart.extensions;unknown
org.elypia.commandler:core;unknown
org.eclipse.swtchart:org.eclipse.swtchart.extensions.eclipse;unknown
org.eclipse.swtchart:org.eclipse.swtchart.customcharts;unknown
org.eclipse.swtchart:org.eclipse.swtchart.export;unknown
org.eclipse.store:afs-aws-parent;unknown
org.eclipse.swtchart:org.eclipse.swtchart.vectorgraphics2d;unknown
org.eclipse.swtchart:org.eclipse.swtchart;unknown
org.elypia.webserver-testbed:core;unknown
org.eclipse.steady:plugin-maven;unknown
org.eclipse.tycho.extras:tycho-emma-its;unknown
org.eclipse.tesla.plugin:tesla-plugin-plugin;unknown
org.eclipse.tycho.extras:tycho-emma;unknown
org.elypia.comcord:validation;unknown
org.elsfs.tool:elsfs-tool-pom;unknown
org.elypia.commandler:newb;unknown
org.eclipse.transformer:org.eclipse.transformer.maven;unknown
org.elsfs.tool:elsfs-core-util;unknown
org.eclipse.xtext:org.eclipse.xtext.standalone.parent;unknown
org.eclipse.xpand:org.eclipse.xpand.parent;unknown
org.eclipse.steady:lang-java-reach-wala;unknown
org.eclipse.steady:lang-java-reach-soot;unknown
org.elypia.webhooker:core;unknown
org.eclipse.steady:lang-java-reach;unknown
org.eclipse.birt.runtime:org.eclipse.equinox.app;unknown
org.eclipse.platform:org.eclipse.equinox.concurrent;unknown
org.apache.metamodel:MetaModel-dynamodb;unknown
org.eclipse.platform:org.eclipse.ui.navigator.resources;unknown
org.eclipse.neoscada.core:org.eclipse.scada.hd.server.common.item;unknown
org.eclipse.pde:org.eclipse.pde.api.tools.ui;unknown
org.eclipse.platform:org.eclipse.ui.examples.views.properties.tabbed.article;unknown
org.eclipse.neoscada.core:org.eclipse.scada.ae.monitor.datasource;unknown
org.eclipse.neoscada.core:org.eclipse.scada.da.mapper;unknown
org.eclipse.serializer:persistence-binary-android;unknown
org.eclipse.neoscada.protocols:org.eclipse.neoscada.protocol.iec60870.server;unknown
org.eclipse.pass:pass-indexer;unknown
org.eclipse.neoscada.hmi:org.eclipse.scada.core.ui.connection.login;unknown
org.eclipse.platform:org.eclipse.equinox.http.servlet;unknown
org.eclipse.pass.deposit:shared-integration;unknown
org.eclipse.neoscada.core:org.eclipse.scada.ae.server.storage.jdbc;unknown
org.eclipse.neoscada.ide:org.eclipse.scada.configuration.component.common.lib;unknown
org.eclipse.serializer:persistence-parent;unknown
org.eclipse.pass:pass-indexer-checker;unknown
org.eclipse.platform:org.eclipse.cdt.core.linux.riscv64;unknown
org.eclipse.pass:jms-addon;unknown
org.eclipse.platform:org.eclipse.e4.tools;unknown
org.eclipse.neoscada.protocols:org.eclipse.scada.protocol.ngp.model.edit;unknown
org.eclipse.paho:org.eclipse.paho.client.eclipse.view;unknown
org.eclipse.neoscada.ide:org.eclipse.neoscada.configuration.iec60870.lib;unknown
org.eclipse.neoscada.ide:org.eclipse.scada.configuration.infrastructure.edit;unknown
org.eclipse.serializer:serializer-parent;unknown
org.eclipse.neoscada.ide:org.eclipse.scada.configuration.component.common.edit;unknown
org.eclipse.paho:org.eclipse.paho.client.mqttv3.test;unknown
org.eclipse.paho:org.eclipse.paho.ui.plugin;unknown
org.eclipse.neoscada.core:org.eclipse.scada.hd.server.ngp;unknown
org.eclipse.neoscada.core:org.eclipse.scada.da.server.exec.editor;unknown
org.eclipse.neoscada.core:org.eclipse.scada.sec.provider.script;unknown
org.eclipse.neoscada.hmi:org.eclipse.scada.ui.chart.model.editor;unknown
org.eclipse.neoscada.ide:org.eclipse.scada.ide.server.test;unknown
org.eclipse.neoscada.core:org.eclipse.scada.ae.client.connection.service;unknown
org.eclipse.neoscada.base:org.eclipse.scada.base.extractor.mqtt;unknown
org.eclipse.paho:org.eclipse.paho.client.eclipse.feature;unknown
org.eclipse.platform:org.eclipse.core.filesystem.aix.ppc64;unknown
org.eclipse.neoscada.ide:org.eclipse.scada.configuration.ecore.ui;unknown
org.eclipse.pass:pass-doi-service;unknown
org.eclipse.neoscada.base:org.eclipse.scada.base.extractor;unknown
org.eclipse.jdt:org.eclipse.jdt.launching.ui.macosx;unknown
org.eclipse.esmf:esmf-aspect-model-serializer;unknown
org.eclipse.emf:org.eclipse.emf.mapping.xsd2ecore;unknown
org.eclipse.esmf:esmf-aspect-model-java-generator;unknown
org.eclipse.esmf:esmf-aspect-model-generator;unknown
org.eclipse.jetty.toolchain:jetty-jsp-fragment;unknown
org.eclipse.esmf:esmf-test-resources;unknown
org.eclipse.epsilon:org.eclipse.epsilon.evl.dt;unknown
org.eclipse.hawk:org.eclipse.hawk.core;unknown
org.eclipse.esmf:esmf-aspect-meta-model-types;unknown
org.eclipse.hawk:org.eclipse.hawk.orientdb;unknown
org.eclipse.jdt:org.eclipse.jdt.junit6.runtime;unknown
org.eclipse.emfatic:org.eclipse.emfatic.core;unknown
org.eclipse.epsilon:org.eclipse.epsilon.egl.dt;unknown
org.eclipse.ditto:ditto-services-models;unknown
org.eclipse.ditto:ditto-utils-result;unknown
org.eclipse.ditto:ditto-services-utils-persistence;unknown
org.eclipse.ditto:ditto-model;unknown
org.eclipse.dirigible:dirigible-database-persistence;unknown
org.eclipse.dirigible:dirigible-components-view-result;unknown
org.eclipse.dirigible:dirigible-components-api-test;unknown
org.eclipse.digitaltwin.basyx:basyx.submodelregistry-service-inmemory-storage;unknown
org.eclipse.dirigible:dirigible-components-api-component;unknown
org.eclipse.digitaltwin.basyx:basyx.submodelrepository-feature-mqtt;unknown
org.eclipse.digitaltwin.basyx:basyx.aasregistry-service-mongodb-storage;unknown
org.eclipse.birt.dependencies:org.eclipse.datatools.modelbase.sql;unknown
org.duelengine:duel-maven-plugin;unknown
org.eclipse.birt.runtime.3_7_1:org.eclipse.datatools.modelbase.derby;unknown
org.eclipse.birt.runtime:org.eclipse.datatools.enablement.ibm.db2.luw;unknown
org.eclipse.aether:aether-ant-tasks;unknown
org.dspace.dependencies:dspace-tm-extractors;unknown
org.eclipse.birt.runtime:org.eclipse.datatools.connectivity.apache.derby.dbdefinition;unknown
org.eclipse.birt.runtime:org.eclipse.datatools.enablement.ibm;unknown
org.dynodict:plugin;unknown
org.eclipse.birt.runtime.3_7_1:org.apache.batik.css;unknown
org.eclipse.birt:org.eclipse.birt.report.engine.odf;unknown
org.eclipse.birt.runtime.3_7_1:org.eclipse.datatools.enablement.hsqldb;unknown
org.dspace:dspace-discovery-provider;unknown
org.eclipse.birt.runtime:org.eclipse.datatools.connectivity.db.generic;unknown
org.eclipse.birt.runtime:org.eclipse.datatools.sqltools.data.core;unknown
